date,MELLEGUE,BEN METIR,KASSEB,BARBARA,SIDI SALEM,BOU-HEURTMA,JOUMINE,GHEZALA,SEJNANE,S. EL BARRAK,SILIANA,LAKHMESS,RMIL,BIR M'CHERGA,RMEL,NEBHANA,SIDI SAAD,EL HAOUAREB,SIDI AÏCH,EL BREK,BEZIRK,CHIBA,MASRI,LEBNA,HMA,ABID,Zarga,Ziatine
2019-02-18,20.454030122756958,36.33907021522522,51.492160415649415,200.61063117980956,115.90963005065917,48.12293006896973,26.05937014102936,27.249469970464705,144.65985027313232,131.84119082927702,7.978970173001289,2.4653099954128264,10.161620205305518,17.356949949264525,11.667150114774705,19.140540146827696,35.34443997040391,1.9346499997377395,1.5666699829697608,1.3141200119256973,2.680130013823509,6.34614006742835,2.5861800074577332,13.79258996963501,14.364690034389495,3.9349399945139885,20.332829990386962,27.942740154266357
2019-02-19,15.469670009613036,36.261489963531496,44.606259746551515,82.39615985870361,156.36886896133421,50.8397500038147,44.737769875526425,9.916430000066757,83.9849806213379,222.55904983043672,9.607349975705146,3.5235499799251557,1.5529200193472206,19.252390237450598,13.620680059194564,11.070300042629242,38.34846010444686,1.7182700080238282,1.2863199642300607,1.0936399938911199,2.2623799729347227,3.441960016787052,3.154450023770332,16.424800009727477,6.138910050392151,4.389179995656013,21.831989946365358,27.382709941864015
2019-02-20,19.273700170516967,39.144240112304686,46.940589389801026,83.05636066436767,167.31923904418946,56.0085001373291,48.4682399559021,13.516989982128143,86.12592094421387,209.5855203104019,9.167609901428223,3.314559977054596,1.9285000108089299,18.704890100955964,15.384829995632172,13.245060057640076,33.13984993484802,1.488220010092482,1.2714599698781968,1.1446399967372418,2.726119966506958,4.232970006465912,3.210660019516945,16.17173011302948,8.770459966659546,4.271649977266788,21.108650074005126,28.6078200340271
2019-02-21,17.309380164146422,38.57372013092041,52.246189975738524,148.41316078186034,151.40736974716185,57.90831022262573,42.96333963155747,34.028069487810136,152.22152996063232,155.63153034687042,9.97435985147953,3.1214500081539156,7.419080034759827,16.40576003551483,11.561160008907319,18.57051998615265,33.492869658144194,1.8675300018768757,1.2236499659717084,1.2532000076770782,2.6312599951028823,4.499560007750988,2.1437900203466413,12.721769988536835,12.227210016250611,3.4941999724507333,14.794309968948363,20.885580139160155
2019-02-22,19.851760182380676,40.6289901638031,52.77349046707153,259.6133430480957,84.7025393486023,49.751300144195554,28.427280058860777,37.398189886808396,193.0032527923584,132.18141181468962,7.085890003442764,3.1014300000667574,14.228380156047642,16.22447989821434,7.663200059662341,27.558110320568083,27.35189014785923,2.215730012357235,1.2766499921679497,0.9573200036585331,3.046499977707863,7.5100299741327765,1.8929899942874908,9.690690007209778,20.1926402926445,3.283900015950203,18.373659887313842,23.04888032913208
2019-02-23,14.934819893836975,34.30889005661011,41.31440000534057,67.09427013397217,167.377960357666,43.21012969970703,46.53953000545502,8.977570022344588,64.92338973999023,221.66195847034453,15.007679786682129,4.018549977391959,1.2539200150500982,22.23015005707741,14.294230123758316,9.099149949550629,52.56231967072003,2.7926200255099682,2.181700041592121,1.7618200205266477,2.40149001121521,2.832390002757311,3.4514799767732622,13.877400034666062,4.551129989027977,5.618599958717823,19.324640140533447,25.155189990997314
2019-02-24,23.791710014343263,40.71049980163574,43.33148006439209,235.47221031188965,193.64020988464355,59.258539276123045,64.9832901930809,37.42359959244728,182.66596042633057,190.89516891002654,13.171810079813003,3.9465900188684464,9.21715999878943,19.129420013427733,11.243730058670044,29.273000288009644,34.75364023335278,3.4991999886743725,2.0816800507903097,1.5824800045788288,2.9905300146341323,6.708679998517036,2.93995001912117,14.813499817848205,16.05161009192467,5.080970004796982,7.881649780273437,15.357689781188965
2019-02-25,12.582880034446717,38.94061007499695,50.16706998825073,163.7969790649414,170.3887903213501,57.580160007476806,55.28807026386261,24.58929964184761,105.25773998260497,152.18955077171324,11.050599920153617,3.5156999677419662,6.728880031704903,15.536769999861717,14.915900111327646,15.836580083370208,36.18318975464441,2.1813100111763926,1.4862299823760987,1.3852500082552432,2.136399994492531,4.85991995036602,3.1580300265550614,13.864359860420228,9.898220050930977,4.237780034542084,20.207409963607788,23.771360130310057
2019-02-26,21.81165994167328,41.59354990005493,47.10501026153565,256.43527069091795,219.0822700691223,61.40891925811768,45.98067966461181,33.37208960771561,162.81517040252686,191.01844849586487,15.348340192437172,4.367140010893345,11.201750094844028,22.51614975988865,11.879679962396622,24.809800024032594,41.40288976700977,3.7319300102256237,2.513160067796707,1.7224499760568142,3.4903400164842604,6.982399972826243,3.443620058298111,14.604179954528808,13.314560055732727,5.26591999322176,10.751799850463867,14.638329887390137
2019-02-27,15.943360114097596,46.069399976730345,49.69834989547729,180.42675106048583,169.0215408706665,50.41324020385742,33.92321001291275,30.888400073051454,188.84298988342286,143.0115913438797,7.926200016140938,2.5833799809217455,13.681189965605736,12.65172000527382,10.870900043845177,22.294980092048647,28.567010102281348,1.934030029028654,1.7011100095510483,1.186109999343753,2.3638900005817414,6.961220008134842,2.722549998164177,10.043339936733245,16.442370301485063,3.3460199993848803,13.821169862747192,20.357520446777343
2019-02-28,14.40783016204834,39.574219884872434,44.229990062713625,186.01844078063965,187.8832395362854,46.28215040206909,44.497830119133,23.253779866695403,126.04199085235595,193.94269050121306,12.60727015197277,3.105719971656799,9.984360140562057,16.132499857078074,10.200959988961694,19.682779998779296,35.96475982889533,1.9565700055938213,1.7247799931466579,1.3796000035107137,2.267040008306503,5.269730043709278,3.086410005688667,13.27026999950409,10.43326010465622,4.250950010418892,17.978299865722658,23.828940258026122
2019-03-01,15.45934995174408,36.02797997474671,42.427919960021974,100.37151893615723,161.0511999320984,61.44761987686157,36.2581502699852,9.971429935693742,95.88470134735107,172.96697854995728,9.301949986815453,3.0758799926191567,3.0307099903468044,13.96195994807291,14.342580114603043,14.167569901943207,32.98741979862563,1.9720900239329786,1.5508000048995019,1.2546399986743928,2.5718599849939348,4.281119996309281,3.7907499861717224,13.598110051155091,4.8476199144124985,3.8538099908828736,19.9202304649353,22.34937017440796
2019-03-02,10.455489954948426,38.419830064773556,44.779720039367675,68.66850929260254,154.76062938690185,56.63054010391235,39.945960116386416,8.719890030622482,86.53965953826905,192.02892793655394,6.041959943175316,2.6896600013226273,2.3261400271672756,13.435059950351715,11.817760125994683,11.781399965286255,28.969329670453444,1.299819997549057,1.3913299813866615,1.1788299828767776,2.986110001206398,2.6644299989938736,3.5121299719810484,12.704459985494614,5.610630020499229,3.780860012769699,20.742830085754395,30.871840171813965
2019-03-03,13.599279947280884,32.82118014335632,41.34362985610962,103.71373992919922,140.18381019592286,58.31796060562134,31.694310216903688,9.66811998128891,82.80111011505127,158.5160914540291,7.372290037870407,2.808900002241135,2.4845699719712138,17.088110083341597,14.024170058965684,12.420329999923705,34.54457018616609,1.7633699945453554,1.4038199684023858,1.3340899938344954,2.48960000038147,2.46365998595953,3.353349996805191,13.550229868888856,7.159069947004318,3.486119989156723,21.06487006187439,22.858390140533448
2019-03-04,17.50233003616333,36.085429964065554,41.732039852142336,98.30209091186524,143.75552968978883,54.5620002746582,38.47889009475708,11.84159990310669,77.40131942749024,180.19568035125732,9.090159938335418,3.0224899750947953,2.0063600382208824,15.872450036406518,16.982560267965308,11.70320011138916,29.95665021372959,2.670359986415133,1.558609978556633,1.4916799961775542,2.816580003499985,4.613640021681785,3.3507700002193452,14.427079863548279,7.874059946537018,4.435229998528957,20.725790157318116,27.80793035507202
2019-03-05,16.02074999809265,39.04169975280762,44.54946990966797,75.13103996276855,171.91243984222413,59.582179946899416,40.07801017999649,7.217589956521988,82.3659196472168,191.82702779769897,7.864879865050316,2.611210007593036,2.754289967212826,16.28256001889706,14.985880205631256,13.385219957828522,34.25429965004325,2.4264500117581336,1.715199989080429,1.6521399754285813,3.085619997382164,2.9046800088882447,3.6623499846458434,13.103320014476775,4.299760028719902,3.6247100043296814,22.443490142822267,29.99372007369995
2019-03-06,16.428869943618775,38.27336961746216,42.950450057983396,69.16566951751709,170.30517000198364,53.896090526580814,44.177500340938565,4.767039995193482,66.95572982788086,201.54265968799592,6.344510011672973,2.7805300080776214,0.5079400076810271,16.840480080972192,11.939050147533417,10.559810020923614,34.394210021412,1.7470199902635069,1.3718699848651885,1.332529985010624,2.6929300063848496,2.2705200058221817,4.356689999103546,12.556179972290993,5.062029912471771,3.827860008776188,20.436200075149536,28.773330078125
2019-03-07,19.070970101356508,37.19623980522156,43.21501003265381,81.40040924072265,139.97817113876343,50.74924062728882,39.47516021251678,9.863899961709976,75.7752296447754,175.27882032871247,7.8430699181556705,2.944009994864464,0.9917600103002041,12.823710058927537,12.618110156059265,10.005380041599274,35.877320033460855,2.149500011354685,1.5360199904441834,1.369519977271557,3.01900000333786,3.5971700018644333,3.8300699764490127,11.193269957304,5.308809987306595,3.686179994046688,21.2116500377655,29.269940147399904
2019-03-08,18.917210040092467,37.83431997299194,42.5995998954773,148.59190956115722,128.87911933898926,54.05433040618897,39.63865990161896,21.176069947481157,127.99374988555908,159.60056042194367,6.39178993165493,2.6878699880838393,4.024700017650612,13.042700089812278,11.492720170150278,11.151919958591462,34.56324999577366,1.7617200031504034,1.229979980289936,1.1788200077693909,3.273010005950928,4.041039981842041,3.5299000126123428,11.18117988705635,10.895059925913811,3.744420010149479,21.303590230941772,29.178970165252686
2019-03-09,18.740120105743408,41.268910274505615,49.2411003112793,81.74945011138917,205.865340385437,74.30822052001953,56.499920134544375,12.433320034742355,78.36814025878907,216.43776350975037,11.073979750275612,3.223269972205162,1.610130017036572,19.206740040779113,18.682090136538026,12.025740094184876,36.073269640905785,2.4429900317452846,0.9649899798631668,1.1075100106000901,2.3341699600219727,2.9176900324225428,4.041659997701645,18.801510198116304,5.2181300014257435,4.588799963891506,18.291459970474243,26.841010551452637
2019-03-10,16.774230070114136,41.35533017158508,46.55225009918213,80.9646598815918,156.44004899978637,67.68338052749634,57.528420424461366,11.076819928884506,72.05005043029786,190.40625262260437,10.771269892454148,3.553039975091815,1.8209200190845878,21.080670227408408,18.04861009670305,11.32945008277893,36.45427973525599,2.8462500409781932,1.1326399835944176,1.2473800176382064,2.3026999831199646,3.1456400153040884,4.029120010733604,19.13018014907837,5.745760024189949,4.911009973585606,22.394399909973146,25.87725034713745
2019-03-11,18.606379990577697,38.427739973068235,44.74396005630493,96.1770499420166,152.85613903045655,65.41504009246826,56.67484003067017,11.826650037765503,84.14191040039063,212.86728180885314,7.904939863085747,2.781040011644363,2.4242200270760805,19.819040251374243,13.571060192843433,11.123580141067505,36.91205981018953,2.105860013989732,1.2855899769067765,1.138940003812313,2.990239974856377,3.684090034663677,3.6992899972200393,15.569739869832993,7.262480044960975,4.387190024256706,19.98729986190796,30.16586040496826
2019-03-12,15.06095992565155,39.85885993003845,45.45277021408081,109.30631916046143,146.15918975830078,64.2346905708313,50.847300276756286,9.08526996254921,88.36750011444092,164.0625004053116,7.6323799878358844,2.8857599973678587,4.592680103881285,14.888630104362965,10.904830097476951,12.759660074710846,27.914779822519048,1.5347500060126185,1.091269967108965,1.033279998227954,2.8831999993324278,3.311759971380234,3.6275400102138518,15.63576982498169,6.680360017418861,3.7563800176978113,21.457869958877563,27.161040210723876
2019-03-13,16.883119893074035,37.10902948379517,38.593869876861575,77.45499931335449,184.57171794891357,56.99912014007568,43.9935298871994,6.550659987926483,61.47577018737793,193.80067898273467,11.36356992006302,3.3051299768686295,1.2515400110557675,19.235839918851852,13.94980997800827,11.248840029239654,38.62957971997559,1.9622700095176697,1.708419997394085,1.5644100032746793,2.116190021634102,2.7589299988746645,3.9218600034713744,15.842929883003235,6.163599914312362,5.406460020244122,20.48336018562317,28.69675001144409
2019-03-14,13.469840002059936,32.19087998390198,48.05629007339478,79.97599948883057,149.8984601020813,56.88876041412354,51.32473014354706,9.509000078439712,121.68495086669923,235.38202209472655,7.767399908304214,3.133010013103485,3.2516400126274676,16.023880031108856,10.937750072270864,13.479930152893067,34.89835978277028,2.533930007182062,1.1431399673223495,1.1592599980533123,2.2467899829149247,3.4438999757170676,3.4313800209760665,14.588519940376282,7.993189935684204,3.8525200188159943,18.44357008934021,23.43413028717041
2019-03-15,18.494309997558595,43.06460997581482,44.40286012649536,107.02114910125732,167.2908602333069,62.53037027359009,34.85344028234482,7.352979955673217,97.89780139923096,177.29355697631837,9.869280030727387,2.5615000043064358,3.1905199747532604,13.22547994566965,11.138900057594292,13.606009941101075,29.849899735944344,1.8532000290136785,1.6469900050759316,1.386359979212284,2.4203999865055086,4.379759975373745,3.8007299745082856,12.740760023593902,6.693669880628586,3.7782200154662133,21.262380237579347,30.478959922790526
2019-03-16,15.503809833526612,39.06986983299255,43.115179996490475,73.16082954406738,148.46773122787476,55.6430803489685,36.65637014389038,5.4354199755191805,72.93423011779785,158.05468961000443,6.150119957327843,2.6909900212287905,1.0011500163003801,13.739420095384121,11.560080068836687,11.014610061645508,29.960129894111304,1.2026200124621391,1.1923099711537362,1.1212499898672104,2.0526599991321564,2.243380000293255,3.5907499945163726,12.359929914474487,6.010639991164208,3.763280009329319,18.20043002128601,25.847369956970216
2019-03-17,19.413210072517394,39.29834985733032,44.06682987213135,82.67635963439942,154.39851072311401,53.511760540008545,33.85694012880325,7.687620056867599,90.01418045043945,189.85025846242905,6.864989965558052,2.6124199903011323,2.526919990889728,15.724650018046377,14.037020199298858,11.879200012683869,30.921069700792433,2.3950000186264515,1.9056100058555603,1.747659963965416,2.9697400027513505,3.961000006198883,3.7622299826145174,12.883080032467841,6.62538999736309,4.179620012044906,21.85082015991211,30.21601989746094
2019-03-18,20.154119386672974,43.86197017669678,44.198619537353515,102.11493957519531,143.29778907775878,43.86958978652954,36.378090133666994,13.859010018110276,113.0758098602295,148.03452105283736,6.2739599865674975,2.9666799437999725,3.5603500157687815,12.480350154638291,11.306770203113556,14.44166996240616,23.52863010449335,2.096630019545555,2.0361100190877917,1.3323000013828277,3.1399299907684326,3.6980899754166603,3.2839000421762465,9.980590061545373,7.237620070576668,3.5350999656319617,19.166139984130858,28.48461000442505
2019-03-19,15.590079898834228,42.69424973487854,43.41885959625244,152.83168960571288,129.1926298904419,49.40928991317749,55.40260043621063,19.582270184755327,106.80733036041259,227.9188719701767,9.675219855308534,3.35571999669075,4.165799969094805,18.196240144501207,9.529170000553131,13.232189927101135,34.8347398742754,2.020720006832853,1.4024499960523098,1.2442600065469742,2.146199984550476,3.0752299916744232,3.625439977645874,15.803100090026856,9.316550002098083,4.145199986100197,19.69207995414734,26.702770290374755
2019-03-20,19.01097975254059,43.35031972885132,48.58503974914551,201.27594882965087,158.02954957962035,64.87143938064575,46.28095988512039,31.68664013981819,129.13893028259278,167.4188906621933,10.789949852824211,3.4438400080055,9.859900034628808,18.605100078582765,10.592579955587862,14.655179884433746,37.24705011512153,2.495540025047958,1.5006100162863731,1.4914800180494785,2.9740000128746034,6.227529979497194,3.6737000292539594,13.393489780426025,17.71711021363735,4.648659966588021,15.139260139465332,15.973050136566162
2019-03-21,13.510829977989196,38.88437012672424,43.99461004257202,101.60163024902344,152.76599182128905,55.75050994873047,38.72326030492783,9.529069913625717,83.88628063201904,179.99668959140777,7.870520051121712,2.352879984304309,0.9515699945669621,14.508390042185784,12.475830022613518,8.76999009847641,28.417869858639314,3.8278299843333663,2.231910040825605,1.3152099987864494,2.436799995303154,2.3415100015699863,3.236949992775917,12.560589889287948,5.193849940896034,4.107449979484081,16.65572989463806,14.344230117797851
2019-03-22,21.46593017578125,34.08452994346619,44.680729675292966,124.83705913543702,184.00034048080445,48.16757982254028,49.68910008192062,20.602610256671905,118.13565956115723,183.59098059177398,9.252919991016388,3.407180037498474,7.925450040223077,16.740880029201506,13.83272002085112,19.914189817905427,29.927439793245867,2.064910022849217,1.1225899845361709,1.1574000107031315,2.599049997329712,4.039719991087914,3.6590700167417527,12.9309499168396,8.941429901719093,4.276830022335052,7.968059940338135,5.511110038757324
2019-03-23,18.588820071220397,39.504880056381225,50.85043003082276,224.63670108795165,111.61101049423218,52.65945024490357,33.40962027788162,32.1409401679039,182.13461990356444,147.4827115678787,6.404929933547973,2.685580017566681,10.826529933745041,14.233739987313747,10.431920116672991,25.27572006702423,21.32056000987068,3.4318300244770943,1.5131900015473365,1.162970002219081,2.7492399758100508,5.707219949364662,2.6266500115394593,13.75373992562294,20.458240090608598,2.87350001424551,8.58654987335205,11.398740196228028
2019-03-24,18.491270108222963,33.425100040435794,42.45009019851685,170.3032711791992,136.41705976486207,55.79326026916504,39.66509030818939,13.153540036678315,90.74517032623291,160.24311110973358,7.034579904675484,2.7948799860477447,7.295819905865938,16.85003009259701,13.822250130434986,19.004619982242584,29.41452989167534,2.7052499947231263,1.4563999825716019,1.3304500004649162,3.115630001425743,5.227819979041815,3.083449993133545,15.74778990983963,11.550950093269348,4.466280017793179,16.398060026168825,24.574150199890138
2019-03-25,19.584389901161195,38.93564952850342,41.44867998123169,63.4182194519043,168.734420337677,53.77221015930176,44.52489999055862,5.33493002653122,76.9081893157959,215.70895906686783,9.990949828028679,3.0081199795007705,0.7779300018399954,17.75547005146742,16.10054032802582,10.472580008506775,42.555780238732694,2.338099988549948,1.6946399754285812,1.6955899730324746,2.995409988760948,2.925120015144348,4.116839993596077,13.624350001811981,4.347900039553642,4.298929993510246,21.148800086975097,30.287209911346437
2019-03-26,17.762539639472962,41.80206970214844,44.862719993591305,75.9620894241333,153.97270973205568,46.08245962142944,38.290180130004885,9.775020104646682,90.99888011932373,156.30683042526246,5.637249910235405,2.3646099865436554,4.0392200410878285,13.16912003815174,8.932430016994477,14.585989859104156,30.75243026356213,1.2528599954210222,1.176179990619421,0.888289998844266,2.866749981641769,3.5563999824225903,3.4442600309848785,9.39755003631115,5.229510017633438,2.712509962916374,21.558330001831056,29.938500118255615
2019-03-27,16.86990020275116,35.37110999107361,43.532499866485594,76.84542980194092,160.2586793899536,63.05240056991577,57.329930441379545,10.679129918813706,67.3120799255371,237.2015327692032,8.515369881987572,3.607240016460419,1.5363400125363842,17.18049008667469,16.12588995695114,13.689799973964691,35.980869813719764,2.292690026955679,1.2774799821525813,1.2551000031083823,2.3498999732732773,3.759999986588955,3.436160019636154,17.3325900387764,3.5350799924135208,4.851200048923492,19.5588099193573,20.60422025680542
2019-03-28,13.388330163955688,34.55675004005432,43.982230033874515,140.8013010787964,106.17293048858643,49.0471905708313,39.04704032659531,13.604820122718811,136.9598417663574,182.83344029664994,8.162609910964965,2.893870014548302,4.748570018224418,13.880130102038384,11.00086005270481,11.362380003929138,24.908949859775603,2.1976200332306326,1.3992399808764457,1.0770700000971556,2.940120017528534,4.079749981164932,2.913990021944046,14.333239884376527,9.848240060210228,3.3041200175881387,16.4676300239563,23.313610076904297
2019-03-29,19.634520120620728,38.28299983978272,45.473429698944095,72.80808921813964,133.73984035491944,59.63503007888794,37.63180019855499,6.5019299972057345,75.64609104156494,168.24490144729614,6.676909923553467,2.9599300062656404,1.015650007557124,18.620840059518812,15.31939988089609,12.96268012046814,34.39409973140806,2.2400400368869304,1.1571499782800674,0.9956400042772293,2.8379499816894533,3.3374500185251237,4.01577001273632,13.723079764842987,6.2526600253582,4.158700027763843,16.758869810104372,22.041760177612304
2019-03-30,19.595370025634764,31.09159019470215,42.774400310516356,122.95310047149658,126.87854927062989,54.62493034362793,33.975730123519895,11.922409852743149,77.15772010803222,170.0373406982422,7.441809983253479,2.3067700028419496,3.3876699828077106,14.939820071458817,14.41818006515503,12.55387015581131,30.66388012166135,2.6032299744989724,1.5760299667716027,1.485130000114441,2.781599982380867,3.4371699930727484,3.5550599884986878,13.887779822349549,11.038300081491471,3.924160029888153,18.661940116882324,25.192830200195313
2019-03-31,10.34059995651245,35.93091002464294,43.438820152282716,84.56486923217773,132.66424997329713,58.1002606010437,36.561459958553314,12.883909972906112,76.20907001495361,137.7788299369812,6.404659945368767,2.894069990515709,3.2543800276331605,12.498119953403949,11.547390151023865,10.398590040206908,28.331840020492674,1.3052800066024064,1.10352997392416,1.0253900139033794,2.8952099871635437,2.751309992969036,3.237449998855591,14.533829920887946,7.45071993291378,3.2540799823403357,21.29648025512695,28.877930297851563
2019-04-01,18.786000151634216,36.526629819869996,46.889119415283204,147.989700050354,143.41338035583496,49.6394702911377,39.83457023382187,25.19007952094078,140.5200911331177,165.49385890483856,7.835010042190552,2.327780025601387,6.204139950843528,14.306319984793664,16.31657018137979,14.78932997226715,30.39232013908215,2.6644000230077656,1.3831999638676644,1.5828000108897686,2.1072099947929384,3.0058099919557573,3.2642700135707856,11.439489992856979,15.762710157036782,3.0980699971318244,9.198250150680542,8.15539026260376
2019-04-02,14.33772002696991,40.81762011528015,47.965540161132814,193.06630882263184,135.97674991607667,42.77251987457275,27.634380469322206,27.535690009593964,165.62288963317872,120.94689982175827,6.420449912548065,3.0054899823665617,9.074899991247802,14.614320127626415,9.607840025424958,23.549330081939697,18.49997029413469,2.1556100191734733,1.1854499905090778,1.0126600062754005,2.942440009713173,6.0435699290037155,2.710010011792183,9.866760008335113,17.442099893093108,4.0278299555182455,18.6949800491333,27.912310218811037
2019-04-03,16.0921799325943,45.018160018920895,50.881439990997315,135.282579536438,128.13177967071533,57.517220687866214,36.60055012226105,19.187199459075927,150.63474056243896,152.9932804942131,6.98896002471447,2.07720999494195,6.669290150916204,11.67506011724472,9.462299998531817,19.32819977283478,25.605099929124115,1.3614800074324012,1.5464900122582912,1.033379987180233,2.523389993906021,3.748559984266758,3.1061899846792222,7.156320047974586,14.379790130853653,3.9599400103092193,21.547960023880005,30.752790126800537
2019-04-04,13.389649949073792,45.47497003555298,53.243959503173826,175.61460063934325,114.55874059677124,56.36427034378052,38.74797013521194,34.314569475650785,138.38067138671875,137.3611502122879,9.22191989183426,2.2369399865716697,7.007919987319037,10.465759965310571,6.9627100014686585,17.662459907531737,32.24565973586403,0.9351600043941289,1.2993199610710144,0.7401599986106158,2.836380003094673,3.5126099951565264,2.491929983496666,8.162630051970481,14.839640202522277,4.380690007209778,22.406489896774293,30.906340103149414
2019-04-05,15.819070143699646,44.949019813537596,49.80933954238892,177.26283267974853,147.4763807296753,48.213180255889895,29.765750164985658,35.91014970541001,132.09959064483644,143.46837023735046,6.03704993724823,2.375900000333786,7.735530009530485,13.387350079417228,14.065740113258363,17.910170214176176,26.481070071235298,1.4487399978283793,1.3578799712657927,0.968180005401373,2.500430000424385,3.473689997047186,2.506520000100136,10.12915997862816,15.509380013346671,3.2199800023436547,16.343819999694823,22.458610153198244
